,Rseq_targets,Rseq_hits,Rfrequency
true_Rseq,4.347066224900539,4.347066224900539,4.0
alt_corrected,4.223850223440772,4.223850223440772,4.0
alt_corrected_unif,4.27857497261653,4.27857497261653,4.0
alt_uncorrected,5.150052652929954,5.150052652929954,4.0
